"SourceRoot","RelativePath","FileName","Extension","SizeBytes","Category","LayerCandidate","FunctionalRole","ContainsArabicText","MissingFromActiveByName","SameHashAsActiveWorkspace","SameHashAsActiveCompiled","NamespaceCount","Namespaces","TypeCount","Types","MethodLikeMemberCount","UsingCount"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Client.exe","EJLive.Client.exe",".exe","66048","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Client.pdb","EJLive.Client.pdb",".pdb","138752","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Core.dll","EJLive.Core.dll",".dll","353792","Binary Artifact","Data/Core Layer","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Core.pdb","EJLive.Core.pdb",".pdb","927232","Binary Artifact","Data/Core Layer","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Installer.exe","EJLive.Installer.exe",".exe","12800","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Installer.pdb","EJLive.Installer.pdb",".pdb","32256","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Monitoring.exe","EJLive.Monitoring.exe",".exe","31744","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Monitoring.pdb","EJLive.Monitoring.pdb",".pdb","67072","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Server.exe","EJLive.Server.exe",".exe","60928","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
"EJLive_Enterprise_v3.4.0_latest","EJLive_Enterprise_v3.4.0_latest/EJLive_Enterprise_v3.4.0_latest/_codex_build/EJLive.Server.pdb","EJLive.Server.pdb",".pdb","110080","Binary Artifact","Verification","Original compiled output retained only as historical evidence.","False","True","False","False","0","","0","","0","0"
